root_mean_squared_error:
[0.3999253511428833, 0.3514724373817444, 0.3297116160392761, 0.3173094391822815, 0.30898624658584595, 0.30286160111427307, 0.29848578572273254, 0.29429981112480164, 0.2912719249725342, 0.2883678376674652, 0.28579750657081604, 0.2837722897529602, 0.2818305492401123, 0.27995604276657104, 0.27848297357559204, 0.27691149711608887, 0.2757354974746704, 0.274799644947052, 0.27366912364959717, 0.2725224494934082, 0.27125436067581177, 0.27045750617980957, 0.26929810643196106, 0.2687746584415436, 0.26782065629959106]
val_root_mean_squared_error:
[0.48674532771110535, 0.45380181074142456, 0.4537019729614258, 0.43877649307250977, 0.4441431164741516, 0.44121843576431274, 0.4072970747947693, 0.4288915693759918, 0.4089720547199249, 0.40970954298973083, 0.41075700521469116, 0.4219273626804352, 0.4042094647884369, 0.4080449640750885, 0.410071462392807, 0.4007095694541931, 0.409030020236969, 0.399331271648407, 0.400751531124115, 0.4085657298564911, 0.39198267459869385, 0.40526798367500305, 0.4023728370666504, 0.4080040454864502, 0.40056243538856506]

MobileNetV2_AroVal_B16_E25_D0.2_SGD_0.01_AUGFULL_SHUFFLE
Images: 3999
Arousal average RMSE: 0.37322430
Valence average RMSE: 0.42588110
Average total RMSE: 0.39955270

GT_aro	pred_aro	GT_val	pred_val
-0.07763980	-0.03119025	-0.17684600	-0.18664056
0.18389500	0.00425121	-0.36778900	0.08918829
0.53232700	0.03943863	-0.06291130	-0.13845205
-0.00483933	0.01877595	0.00483933	-0.12704366
-0.50793600	-0.19386420	-0.64285700	-0.45580050
0.48316400	0.74928087	-0.59772900	-0.46386164
0.28571400	0.49644583	-0.30952400	-0.42972711
-0.37926700	-0.10074288	-0.14749300	-0.46755394
0.65814900	0.00080794	-0.64847100	-0.10155880
0.61111100	-0.06586395	-0.62698400	0.04270989
0.35714300	0.17333168	-0.53968300	-0.20183364
0.11588700	0.08045374	0.53729500	0.67442411
0.79365100	0.76655865	-0.24603200	-0.15674876
-0.37301600	0.52712858	-0.79365100	-0.42439291
0.65331000	0.01848082	-0.64363100	0.52355772
0.93883100	0.07146096	-0.15969800	-0.24680793
-0.22222200	0.10752630	-0.57142900	-0.31098601
0.75396800	0.00225111	-0.23809500	0.06546797
-0.17684600	0.02262819	-0.56504500	-0.00738247
-0.23499600	-0.04925317	-0.85476700	-0.43542549
0.56349200	-0.00292532	-0.18254000	0.55720991
0.75026800	0.12993707	0.06890210	0.02702148
-0.15276000	0.04895232	-0.31605600	-0.17498446
0.33391400	0.14803918	-0.30003900	0.40522367
