root_mean_squared_error:
[0.39342549443244934, 0.33666014671325684, 0.31538596749305725, 0.30316078662872314, 0.2946586012840271, 0.28866326808929443, 0.2842092216014862, 0.28094783425331116, 0.27779415249824524, 0.27516448497772217, 0.2731643617153168, 0.2713463306427002, 0.26965075731277466, 0.2677740454673767, 0.2667442262172699, 0.2652553617954254, 0.264007031917572, 0.26292848587036133, 0.2615854740142822, 0.26058247685432434, 0.2593470513820648, 0.2582320272922516, 0.25764408707618713, 0.2565717101097107, 0.2558629810810089]
val_root_mean_squared_error:
[0.49349018931388855, 0.44943171739578247, 0.4166932702064514, 0.43707630038261414, 0.4141104519367218, 0.4123079478740692, 0.4097767770290375, 0.4064837396144867, 0.4134092628955841, 0.40468019247055054, 0.41059669852256775, 0.4008843004703522, 0.4038340449333191, 0.39000028371810913, 0.40573182702064514, 0.3933414816856384, 0.4116416275501251, 0.40742993354797363, 0.38534632325172424, 0.40805086493492126, 0.4049726724624634, 0.3940245509147644, 0.3982774019241333, 0.4049273133277893, 0.40587690472602844]

MobileNetV2_AroVal_B8_E25_D0.2_Adam_0.00003_AUGFULL_SHUFFLE
Images: 3999
Arousal average RMSE: 0.37553946
Valence average RMSE: 0.43902215
Average total RMSE: 0.40728080

GT_aro	pred_aro	GT_val	pred_val
-0.07763980	-0.11546979	-0.17684600	-0.28483611
0.18389500	-0.02254030	-0.36778900	0.05720232
0.53232700	-0.04265419	-0.06291130	-0.26284742
-0.00483933	-0.08974867	0.00483933	-0.26982665
-0.50793600	-0.19815841	-0.64285700	-0.43136925
0.48316400	0.71374816	-0.59772900	-0.57038635
0.28571400	0.28155479	-0.30952400	-0.22434641
-0.37926700	-0.09869794	-0.14749300	-0.39368433
0.65814900	0.02679368	-0.64847100	-0.23770286
0.61111100	-0.05323917	-0.62698400	0.15139604
0.35714300	0.29921004	-0.53968300	-0.17093982
0.11588700	0.06658918	0.53729500	0.64934206
0.79365100	0.83684123	-0.24603200	-0.06025124
-0.37301600	-0.00202965	-0.79365100	-0.59869832
0.65331000	0.04396239	-0.64363100	0.54566133
0.93883100	0.47476071	-0.15969800	-0.18751501
-0.22222200	0.14179555	-0.57142900	-0.25893641
0.75396800	0.08710595	-0.23809500	0.05820078
-0.17684600	-0.08223015	-0.56504500	-0.14680061
-0.23499600	-0.04986074	-0.85476700	-0.43457907
0.56349200	-0.06057669	-0.18254000	0.57398403
0.75026800	-0.00750133	0.06890210	-0.04304101
-0.15276000	-0.02340516	-0.31605600	-0.17444244
0.33391400	0.04148267	-0.30003900	0.58446193
0.08730160	0.00052960	0.61111100	0.55885768
0.73326400	0.99474406	0.22429300	0.24811065
-0.38888900	-0.09037242	-0.76984100	-0.40424508
0.47619000	0.67392629	-0.69841300	-0.07298376
0.64847100	-0.01568831	-0.64363100	0.53517544
-0.32408600	0.09862704	-0.84478400	-0.17322293
0.23712700	-0.01425375	-0.23712700	0.06438947
0.80385800	0.70970565	0.18756700	0.05645332
0.63259600	0.40528324	-0.34867500	-0.29844111
-0.06775070	0.17752251	-0.09194730	-0.17351609
-0.34843200	-0.10041920	-0.55652300	-0.21048696
-0.20287900	-0.06528932	-0.73878400	-0.30378145
0.08858350	0.06639481	0.92256500	0.65735638
0.54761900	-0.02191900	-0.17460300	0.49756825
0.65814900	-0.06176552	-0.64847100	-0.17247088
0.52505700	0.04976824	-0.43928100	0.27392513
0.65873000	0.07408810	-0.59523800	-0.29261047
0.75977500	0.24695799	0.39682500	-0.03279843
0.45301300	-0.06614960	-0.75853300	-0.00144900
0.48740500	-0.00746920	0.12508600	0.15038112
0.15079400	-0.01350703	0.30952400	0.05689844
0.42102200	-0.00404520	-0.75493600	-0.30716854
0.27777800	0.08631924	-0.46031700	-0.11629282
0.35863700	0.22013438	0.78700900	0.68465155
0.79013900	0.99838895	-0.16856300	0.05485670
0.76461500	-0.21327767	0.36778900	-0.43312722
0.37262900	0.05657899	-0.75009700	0.45566654
0.76719600	0.41720048	0.19179900	0.50319201
0.45238100	0.67611623	-0.72222200	0.02993775
0.66695400	-0.02911926	-0.65261000	0.61712414
-0.03174600	0.12522855	-0.03968250	-0.08098799
0.02419670	0.07218964	0.17421600	0.48344368
0.78397200	0.05174605	0.36778900	0.29412419
0.74603200	0.44696152	0.16666700	0.07883450
0.90157400	0.87886131	-0.16437500	-0.11585970
0.13492100	0.10193934	0.91269800	0.73041540
0.89682500	0.19030848	0.23809500	-0.07529888
0.16666700	0.10396931	0.82539700	0.62758309
-0.06349210	0.11440263	-0.56349200	-0.13922812
0.01587300	0.46053940	0.54761900	0.36862457
0.82539700	0.11645090	-0.15873000	0.53377408
0.62911300	0.26017657	-0.10162600	0.19692920
0.66666700	0.31251794	0.15079400	-0.12941930
0.07936510	0.07851534	0.35714300	0.40229523
-0.16437500	-0.23084494	-0.79697100	-0.82555157
-0.28571400	0.06887606	-0.61111100	-0.36189574
-0.23809500	-0.01941063	-0.85714300	-0.19509266
-0.28087500	-0.22418460	-0.94417100	-0.72428256
-0.24680600	0.06980792	-0.84204400	-0.17921691
-0.18389500	0.00204970	-0.73557900	-0.38908690
-0.28571400	-0.25486881	-0.65079400	-0.62034941
0.76945400	0.26049721	-0.17905500	0.04186872
-0.00793651	-0.01078868	0.51587300	0.61208618
0.04593480	-0.04405150	0.76557900	0.40177703
0.53232700	-0.11251780	-0.70170300	-0.76202446
0.08195310	0.10599223	-0.03019320	-0.05001642
0.34075200	0.12987940	-0.14234000	-0.08608247
0.64363100	0.26299578	-0.11130500	-0.29753608
0.71428600	0.45309246	0.52380900	0.36453563
0.63879200	0.79113007	0.22260900	0.17024077
0.09523810	0.02965774	0.57142900	0.56225032
0.15802800	-0.01270311	-0.44774500	0.15406916
-0.34127000	-0.13749230	-0.23809500	-0.40559131
0.46825400	-0.19456682	-0.67460300	-0.41998100
0.68234600	-0.03403018	-0.29519900	0.54625499
-0.21597100	0.08877546	0.13169000	-0.11529829
-0.14034100	-0.06510670	0.90011600	0.66044104
0.45828100	0.08289929	-0.71112500	-0.40388691
0.42586100	0.44261304	-0.72106100	-0.06435894
0.74525700	0.35631374	0.39198600	0.48962855
0.34075200	0.00122832	-0.59955100	0.46393257
0.47619000	0.69219899	-0.68254000	-0.61506701
0.52264800	0.65217537	-0.76945400	-0.51462471
0.08226870	0.06813180	0.49845100	0.70850468
0.05479180	-0.01855556	-0.04482960	-0.07046402
0.48316400	0.27047029	-0.59772900	-0.27030247
-0.46031700	0.00547994	-0.67460300	0.02053572
-0.00862664	0.01651977	-0.00431332	-0.30417353
0.00000000	0.07316098	0.53968300	0.65803170
0.41618300	-0.00115617	-0.04355400	0.12167645
0.11130500	-0.03308105	0.77429300	0.57702023
0.96395900	0.63284308	-0.05033730	-0.25438738
0.00000000	0.00507421	0.51587300	0.63195199
