root_mean_squared_error:
[0.35829272866249084, 0.31375816464424133, 0.298733651638031, 0.2921920418739319, 0.28819048404693604, 0.28533151745796204, 0.28305336833000183, 0.2812890410423279, 0.27992507815361023, 0.2789991497993469]
val_root_mean_squared_error:
[0.4216634929180145, 0.45210975408554077, 0.4294425845146179, 0.41805633902549744, 0.4136384129524231, 0.4142144024372101, 0.41072866320610046, 0.4142214357852936, 0.42484185099601746, 0.41382941603660583]

ShuffleNet_AroVal_E10_B8_Channels64_Adam0.001_AUGFULL_SHUFFLE
Images: 3999
Arousal average RMSE: 0.37916821
Valence average RMSE: 0.45905507
Average total RMSE: 0.41911164

GT_aro	pred_aro	GT_val	pred_val
-0.07763980	-0.01194026	-0.17684600	-0.15023363
0.18389500	0.01712186	-0.36778900	-0.07855253
0.53232700	-0.00801685	-0.06291130	-0.14915918
-0.00483933	0.01396012	0.00483933	-0.13675198
-0.50793600	-0.07820763	-0.64285700	-0.26914486
0.48316400	0.54422444	-0.59772900	-0.45386863
0.28571400	0.32827806	-0.30952400	-0.33369187
-0.37926700	0.03902601	-0.14749300	-0.20869982
0.65814900	-0.05508456	-0.64847100	-0.21428195
0.61111100	0.01595636	-0.62698400	0.18831573
0.35714300	0.06551031	-0.53968300	-0.17323551
0.11588700	0.10519656	0.53729500	0.69885892
0.79365100	0.67983741	-0.24603200	-0.00726125
-0.37301600	0.27529269	-0.79365100	-0.51618636
0.65331000	0.04178680	-0.64363100	0.54830778
0.93883100	0.11514641	-0.15969800	-0.26961195
-0.22222200	0.10239377	-0.57142900	-0.23410228
0.75396800	0.01548602	-0.23809500	0.00603265
-0.17684600	0.06790420	-0.56504500	-0.13166368
-0.23499600	0.01721099	-0.85476700	0.27043438
0.56349200	0.00210322	-0.18254000	0.54142189
0.75026800	0.35664815	0.06890210	-0.08101070
-0.15276000	0.03354194	-0.31605600	-0.16046549
0.33391400	0.08272435	-0.30003900	0.38772357
0.08730160	0.04263561	0.61111100	0.55181193
0.73326400	0.66654080	0.22429300	0.11297928
-0.38888900	-0.07850429	-0.76984100	-0.37853989
0.47619000	0.51669234	-0.69841300	-0.12714188
0.64847100	0.00095026	-0.64363100	0.47416312
-0.32408600	0.04278979	-0.84478400	0.03706588
0.23712700	0.00858067	-0.23712700	0.18076783
0.80385800	0.39161736	0.18756700	0.03329129
0.63259600	0.41614807	-0.34867500	-0.42590624
-0.06775070	0.11613160	-0.09194730	-0.18312311
-0.34843200	-0.03792726	-0.55652300	-0.15485884
-0.20287900	-0.13207433	-0.73878400	-0.55121303
0.08858350	0.09198524	0.92256500	0.70469660
0.54761900	0.03856459	-0.17460300	0.23410282
0.65814900	0.00525941	-0.64847100	0.19087218
0.52505700	0.03451709	-0.43928100	0.18440297
0.65873000	0.16073346	-0.59523800	-0.14084736
0.75977500	0.10959975	0.39682500	-0.12610693
0.45301300	0.07011406	-0.75853300	0.12853332
0.48740500	0.02149818	0.12508600	0.30251700
0.15079400	0.01117408	0.30952400	0.16716795
0.42102200	0.10560592	-0.75493600	-0.21613729
0.27777800	0.03261054	-0.46031700	0.23607928
0.35863700	0.20058918	0.78700900	0.71419293
0.79013900	0.63036442	-0.16856300	0.09512118
0.76461500	0.00448457	0.36778900	-0.14263259
0.37262900	0.12978004	-0.75009700	0.59842533
0.76719600	0.34393215	0.19179900	0.36161584
0.45238100	0.55190748	-0.72222200	0.05814126
0.66695400	0.03713925	-0.65261000	0.58160800
-0.03174600	0.12450414	-0.03968250	-0.07176605
0.02419670	0.03363199	0.17421600	0.24700910
0.78397200	0.03200149	0.36778900	-0.00831961
0.74603200	0.27678156	0.16666700	0.08233058
0.90157400	0.68613601	-0.16437500	-0.11357512
0.13492100	0.11135080	0.91269800	0.70705509
0.89682500	0.14466290	0.23809500	-0.26155409
0.16666700	0.13623881	0.82539700	0.68731356
-0.06349210	0.02189025	-0.56349200	-0.13075398
0.01587300	0.16850868	0.54761900	0.54922420
0.82539700	0.24488302	-0.15873000	0.44795319
0.62911300	0.22192660	-0.10162600	0.22224407
0.66666700	0.08547398	0.15079400	-0.10211025
0.07936510	0.12062594	0.35714300	0.11855187
-0.16437500	-0.13690825	-0.79697100	-0.38875699
-0.28571400	0.11291146	-0.61111100	0.00734551
-0.23809500	0.05398136	-0.85714300	0.07947541
-0.28087500	-0.06284347	-0.94417100	-0.48943305
-0.24680600	0.03017487	-0.84204400	-0.01946673
