root_mean_squared_error:
[0.3850564956665039, 0.33411696553230286, 0.31367459893226624, 0.3017159700393677, 0.2938612699508667, 0.2879732549190521, 0.2834528386592865, 0.27980953454971313, 0.27672913670539856, 0.27429071068763733]
val_root_mean_squared_error:
[0.47263848781585693, 0.44500666856765747, 0.46215394139289856, 0.42616212368011475, 0.41206198930740356, 0.40804019570350647, 0.4287055432796478, 0.42781034111976624, 0.41921570897102356, 0.41702550649642944]

ShuffleNetV2_AroVal_E10_B8_SC1.0_BOTTLENECK1_Adam0.01_AUGFULL_SHUFFLE
Images: 3999
Arousal average RMSE: 0.41360734
Valence average RMSE: 0.43059753
Average total RMSE: 0.42210243

GT_aro	pred_aro	GT_val	pred_val
-0.07763980	0.01927380	-0.17684600	-0.24895129
0.18389500	0.04925997	-0.36778900	-0.17237379
0.53232700	0.09565626	-0.06291130	-0.22476596
-0.00483933	0.19166335	0.00483933	-0.30230889
-0.50793600	0.04192287	-0.64285700	-0.21678562
0.48316400	0.45257103	-0.59772900	-0.46072096
0.28571400	0.15682054	-0.30952400	-0.27544001
-0.37926700	0.05521381	-0.14749300	-0.27123681
0.65814900	0.03019395	-0.64847100	-0.24423909
0.61111100	-0.02219058	-0.62698400	-0.00454325
0.35714300	0.05810367	-0.53968300	-0.29406732
0.11588700	0.08574199	0.53729500	0.60581285
0.79365100	0.48248455	-0.24603200	0.18797092
-0.37301600	0.31135380	-0.79365100	-0.47292021
0.65331000	0.01809771	-0.64363100	0.35768759
0.93883100	0.15014431	-0.15969800	-0.30907518
-0.22222200	0.05141117	-0.57142900	-0.19142486
0.75396800	0.00566032	-0.23809500	-0.16394860
-0.17684600	0.08099757	-0.56504500	-0.14039508
-0.23499600	0.09181364	-0.85476700	-0.18696396
0.56349200	0.00255616	-0.18254000	0.36124727
0.75026800	0.05219340	0.06890210	-0.16271935
-0.15276000	0.13413116	-0.31605600	-0.21991745
0.33391400	0.22265032	-0.30003900	0.14579742
0.08730160	0.01859330	0.61111100	0.16819297
0.73326400	0.54121280	0.22429300	-0.11601046
-0.38888900	-0.06879688	-0.76984100	-0.38175115
0.47619000	0.33830816	-0.69841300	-0.18742849
0.64847100	-0.02423586	-0.64363100	0.33198887
-0.32408600	0.14243436	-0.84478400	0.09452925
0.23712700	-0.02017805	-0.23712700	0.18155017
0.80385800	0.12527907	0.18756700	-0.14533797
0.63259600	0.29986462	-0.34867500	-0.37139511
-0.06775070	0.22353205	-0.09194730	-0.23364335
-0.34843200	-0.02589364	-0.55652300	-0.11299224
-0.20287900	0.07577603	-0.73878400	-0.26232329
0.08858350	0.07511446	0.92256500	0.60448742
0.54761900	0.03296179	-0.17460300	0.31612876
0.65814900	0.01172212	-0.64847100	0.01063927
0.52505700	0.07996880	-0.43928100	-0.13055812
0.65873000	0.09984228	-0.59523800	-0.21404237
0.75977500	0.13954702	0.39682500	-0.27488282
0.45301300	0.08372910	-0.75853300	-0.04149278
0.48740500	0.02336573	0.12508600	0.01186125
0.15079400	-0.00663960	0.30952400	-0.05906932
0.42102200	0.09050743	-0.75493600	-0.32836199
0.27777800	0.07521423	-0.46031700	-0.09743704
0.35863700	0.13979352	0.78700900	0.65246093
0.79013900	0.49904528	-0.16856300	-0.13792667
0.76461500	-0.04744066	0.36778900	-0.28794679
0.37262900	0.06232337	-0.75009700	0.33344540
0.76719600	0.16207394	0.19179900	0.13618234
