root_mean_squared_error:
[0.3806352913379669, 0.3262659013271332, 0.3056696951389313, 0.29413801431655884, 0.28731781244277954, 0.2826537787914276, 0.27955421805381775, 0.2769611179828644, 0.27446800470352173, 0.2725984752178192, 0.27065709233283997, 0.26911330223083496, 0.2679336369037628, 0.266399621963501, 0.2652341425418854, 0.2638140618801117, 0.26298391819000244, 0.26189759373664856, 0.26069164276123047, 0.2600312829017639, 0.25911766290664673, 0.25770604610443115, 0.25700467824935913, 0.25634658336639404, 0.2556465268135071]
val_root_mean_squared_error:
[0.4995383024215698, 0.41911476850509644, 0.40639716386795044, 0.41467106342315674, 0.42622682452201843, 0.4062426686286926, 0.3949853479862213, 0.4156157672405243, 0.4137254059314728, 0.4217412769794464, 0.4056754410266876, 0.3790108859539032, 0.4076363742351532, 0.4061126410961151, 0.39714646339416504, 0.3866090178489685, 0.42221325635910034, 0.38681042194366455, 0.3996521830558777, 0.41070565581321716, 0.4073077440261841, 0.38439804315567017, 0.38595065474510193, 0.40781694650650024, 0.4042644202709198]

MobileNetV2_AroVal_B32_E25_D0.2_Adam_0.0001_AUGFULL_SHUFFLE
Images: 3999
Arousal average RMSE: 0.36387869
Valence average RMSE: 0.44424032
Average total RMSE: 0.40405951

GT_aro	pred_aro	GT_val	pred_val
-0.07763980	-0.00400937	-0.17684600	-0.06836689
0.18389500	0.00789205	-0.36778900	0.16440240
0.53232700	0.25265446	-0.06291130	-0.03539672
-0.00483933	0.02361222	0.00483933	-0.15968367
-0.50793600	-0.17218506	-0.64285700	-0.49822256
0.48316400	0.64064431	-0.59772900	-0.57095701
0.28571400	0.49273548	-0.30952400	-0.38202450
-0.37926700	-0.08342716	-0.14749300	-0.46865842
0.65814900	-0.01221862	-0.64847100	-0.12272478
0.61111100	-0.03468738	-0.62698400	0.24839365
0.35714300	0.07567354	-0.53968300	-0.13875145
0.11588700	0.07817082	0.53729500	0.64391232
0.79365100	0.76223791	-0.24603200	-0.16593263
-0.37301600	0.06902258	-0.79365100	-0.52097160
0.65331000	0.06684449	-0.64363100	0.50958890
0.93883100	0.13583721	-0.15969800	-0.23737159
-0.22222200	0.04812524	-0.57142900	-0.19633645
0.75396800	0.00784244	-0.23809500	-0.02665767
-0.17684600	0.00855569	-0.56504500	-0.02996925
-0.23499600	0.23372920	-0.85476700	-0.42874679
0.56349200	-0.02917730	-0.18254000	0.50490749
0.75026800	0.03652188	0.06890210	0.05987283
-0.15276000	-0.00037757	-0.31605600	-0.19192070
0.33391400	-0.03559558	-0.30003900	0.44280827
0.08730160	-0.01428897	0.61111100	0.50024045
0.73326400	0.80409461	0.22429300	0.15324974
-0.38888900	-0.17038023	-0.76984100	-0.51134098
0.47619000	0.72246778	-0.69841300	-0.22448108
0.64847100	0.01281042	-0.64363100	0.50689137
-0.32408600	0.56134009	-0.84478400	0.00960841
0.23712700	-0.01055508	-0.23712700	0.02153567
0.80385800	0.62661475	0.18756700	0.12106672
0.63259600	0.44713578	-0.34867500	-0.34779358
-0.06775070	0.03225756	-0.09194730	-0.19485351
-0.34843200	-0.05260410	-0.55652300	-0.18113139
-0.20287900	-0.12025619	-0.73878400	-0.45636103
0.08858350	0.08744631	0.92256500	0.67817515
0.54761900	0.05526631	-0.17460300	0.08299395
0.65814900	-0.02732132	-0.64847100	0.16353217
