root_mean_squared_error:
[0.41754019260406494, 0.31934618949890137, 0.28997802734375, 0.28150278329849243, 0.27669093012809753, 0.2733604609966278, 0.27056851983070374, 0.2681494653224945, 0.26625946164131165, 0.26454585790634155]
val_root_mean_squared_error:
[0.496755987405777, 0.4440837502479553, 0.41298797726631165, 0.4170418381690979, 0.4036318361759186, 0.4007510840892792, 0.3986044228076935, 0.41496771574020386, 0.41441482305526733, 0.4066438674926758]

ShuffleNet_AroVal_E10_B8_Channels400_Adam0.001_AUGFULL_SHUFFLE
Images: 3999
Arousal average RMSE: 0.37460341
Valence average RMSE: 0.42304406
Average total RMSE: 0.39882374

GT_aro	pred_aro	GT_val	pred_val
-0.07763980	-0.04439622	-0.17684600	-0.33307248
0.18389500	0.01203865	-0.36778900	-0.10336490
0.53232700	0.13589437	-0.06291130	-0.16011231
-0.00483933	0.02471257	0.00483933	-0.10504665
-0.50793600	-0.19732359	-0.64285700	-0.45791268
0.48316400	0.57913142	-0.59772900	-0.56151891
0.28571400	0.48258919	-0.30952400	-0.40170914
-0.37926700	-0.07948316	-0.14749300	-0.41900337
0.65814900	-0.09055371	-0.64847100	-0.30981332
0.61111100	-0.03311826	-0.62698400	0.26045856
0.35714300	0.30183974	-0.53968300	-0.42672819
0.11588700	0.09525324	0.53729500	0.65970737
0.79365100	0.84174567	-0.24603200	-0.22083160
-0.37301600	0.28725120	-0.79365100	-0.59751493
0.65331000	0.01151504	-0.64363100	0.52824944
0.93883100	0.10229577	-0.15969800	-0.25264984
-0.22222200	0.15184748	-0.57142900	-0.31619817
0.75396800	-0.02678263	-0.23809500	-0.13320082
-0.17684600	-0.10729516	-0.56504500	-0.38662407
-0.23499600	-0.17164907	-0.85476700	-0.60474467
0.56349200	-0.00962489	-0.18254000	0.56632411
0.75026800	0.01786685	0.06890210	-0.07730674
-0.15276000	0.00596895	-0.31605600	-0.27281782
0.33391400	0.05310246	-0.30003900	0.50631142
0.08730160	0.00750415	0.61111100	0.56997579
0.73326400	0.74494755	0.22429300	0.13373457
-0.38888900	-0.28215289	-0.76984100	-0.57834792
0.47619000	0.64716816	-0.69841300	-0.32596004
0.64847100	-0.02114689	-0.64363100	0.36250859
-0.32408600	-0.00984140	-0.84478400	-0.40851161
0.23712700	-0.03575159	-0.23712700	0.12639019
0.80385800	0.60040408	0.18756700	0.09796548
0.63259600	0.46025971	-0.34867500	-0.37799481
-0.06775070	-0.00374366	-0.09194730	-0.22260359
-0.34843200	-0.09251622	-0.55652300	-0.26764217
-0.20287900	-0.09796067	-0.73878400	-0.50343364
0.08858350	0.11911123	0.92256500	0.71214020
0.54761900	0.14173992	-0.17460300	-0.11121438
0.65814900	-0.03991175	-0.64847100	0.03219144
0.52505700	0.09361164	-0.43928100	-0.03054423
0.65873000	0.24603078	-0.59523800	-0.27262631
0.75977500	0.07029726	0.39682500	-0.19289094
0.45301300	0.07313236	-0.75853300	-0.22395772
0.48740500	0.01583347	0.12508600	0.25613698
0.15079400	-0.04556239	0.30952400	0.08121148
0.42102200	0.09845620	-0.75493600	-0.38673562
0.27777800	0.03129881	-0.46031700	-0.06989773
0.35863700	0.20313621	0.78700900	0.76933730
0.79013900	0.80925727	-0.16856300	0.05314714
0.76461500	-0.07648145	0.36778900	-0.29034105
0.37262900	0.14312080	-0.75009700	0.57255542
0.76719600	0.26609978	0.19179900	0.49032521
0.45238100	0.75212443	-0.72222200	-0.00443562
0.66695400	0.00627370	-0.65261000	0.56760097
-0.03174600	0.09307290	-0.03968250	-0.19907139
0.02419670	-0.00160237	0.17421600	0.40098441
0.78397200	0.00590722	0.36778900	0.14594904
0.74603200	0.20215949	0.16666700	0.13408950
0.90157400	0.71681887	-0.16437500	-0.28956276
0.13492100	0.14076963	0.91269800	0.71331143
0.89682500	0.17522275	0.23809500	-0.12608595
0.16666700	0.17359975	0.82539700	0.72882497
-0.06349210	-0.02476114	-0.56349200	-0.28483567
0.01587300	0.24327895	0.54761900	0.56631559
0.82539700	0.09561430	-0.15873000	0.55095190
0.62911300	0.03715017	-0.10162600	0.01538338
0.66666700	0.10012739	0.15079400	-0.15797733
0.07936510	0.11883725	0.35714300	-0.14358646
-0.16437500	-0.23310697	-0.79697100	-0.79332608
-0.28571400	-0.06761665	-0.61111100	-0.58667791
-0.23809500	-0.04439227	-0.85714300	-0.31509137
-0.28087500	-0.15482453	-0.94417100	-0.74236977
-0.24680600	-0.15345863	-0.84204400	-0.39518508
-0.18389500	-0.05816594	-0.73557900	-0.47516048
-0.28571400	-0.17383769	-0.65079400	-0.55236757
0.76945400	0.39524657	-0.17905500	-0.01134613
-0.00793651	-0.01681784	0.51587300	0.38839421
0.04593480	-0.00712033	0.76557900	0.51236004
0.53232700	-0.03308786	-0.70170300	-0.59469652
0.08195310	0.25877991	-0.03019320	-0.33589831
0.34075200	0.05749261	-0.14234000	-0.04819231
